product_id,category_id,discount_id,product_name,product_price,product_description,unit,value,product_code,created_date,product_detailed_description,product_additional_info
246,8,1,자연소재 소고기육포스틱 180g,7500,"자연 재료로 만든 강아지 간식, 건강한 먹거리",g,180,D2z246,2024.7.12,"자연소재 소고기육포스틱 180g은 반려견을 위한 건강한 간식입니다. 고품질 소고기를 사용하여 만들어져 단백질이 풍부하며, 인공 첨가물 없이 자연의 맛을 그대로 담았습니다. 쫄깃한 식감으로 반려견의 씹는 재미를 더해주고, 간편한 스틱 형태로 급여가 용이합니다. 소화가 잘 되는 성분들로 구성되어 있어 모든 연령대의 반려견이 안전하게 먹을 수 있습니다. 산책이나 훈련 시 간편하게 휴대할 수 있는 크기로, 반려견의 기분 전환에 최적입니다.",
247,8,1,자연소재 양고기육포&쌀 460g,12700,자연 재료로 만들어져 건강에 좋은 강아지를 위한 고기 육포 간식,g,460,D2z247,2024.7.13,"자연소재 양고기육포&쌀은 반려견을 위한 프리미엄 간식입니다. 양고기는 신선한 원료로 제공되어 고단백과 저지방을 자랑하며, 쌀과의 조화로 훌륭한 소화와 영양을 제공합니다. 간식의 질감은 씹기 좋으며, 반려견의 치아 건강에도 도움을 줍니다. 인공 첨가물과 방부제가 없으며, 오직 자연 재료만을 사용하여 안전하고 건강한 간식을 제공합니다. 반려견의 훈련이나 보상용으로 적합하며, 맛있고 건강한 간식을 원하는 보호자에게 추천됩니다.",
248,8,1,자연소재 어포&오리고기 180g,8200,자연 소재로 만든 어포&오리고기 180g,g,180,D2z248,2024.7.14,"자연소재 어포&오리고기 180g으로 반려동물의 간식을 자연스럽고 건강하게! 신선한 어포와 오리고기로 만든 이 간식은 고단백으로 반려동물의 에너지를 채워주며, 씹는 질감이 치아 건강에도 도움을 줍니다. 자연 재료로 만들어져 안전하고 맛있는 간식으로 간편하게 급여할 수 있습니다.",
249,8,1,자연소재 오리고기 육포스틱 460g,12700,부드럽고 맛있는 오리고기로 만든 강아지 간식,g,460,D2z249,2024.7.15,"자연소재 오리고기 육포스틱 460g은 반려견을 위한 건강한 간식입니다. 고품질 오리고기를 사용하여 단백질이 풍부하며, 인공 첨가물 없이 자연의 맛을 그대로 담았습니다. 쫄깃한 식감으로 반려견의 씹는 즐거움을 더해주고, 간편한 스틱 형태로 급여가 용이합니다. 소화가 잘 되는 성분들로 구성되어 있어 모든 연령대의 반려견이 안전하게 먹을 수 있습니다. 대용량 포장으로 경제적이며, 훈련 시에도 유용하게 사용할 수 있습니다.",
250,24,1,종합 캣닢,3800,고양이가 좋아하는 캣닢,g,13,C3z250,2024.7.16,"종합캣닢은 고양이의 스트레스를 해소하고 즐거움을 주는 장난감입니다. 다양한 효과를 가진 캣닢이 포함되어 있어 고양이의 놀이 본능을 자극합니다. 냄새와 텍스처가 고양이의 흥미를 끌어주며, 자연스럽게 운동과 놀이를 유도하여 건강한 활동을 지원합니다.",
251,20,1,지위픽 캣 캔 고등어 185g,7300,고등어가 들어간 고양이용 캔 사료,g,185,C2z251,2024.7.17,"지위픽 캣 캔 고등어는 185g의 고양이 사료 캔으로, 신선한 고등어가 주재료입니다. 고단백과 오메가-3 지방산이 풍부하여 고양이의 건강과 활력을 지원합니다. 부드러운 질감과 풍부한 맛이 고양이의 입맛을 사로잡으며, 영양이 균형 잡혀 있어 일상 식사로 적합합니다. 고양이의 건강한 식사와 간식으로 좋습니다.",
252,24,1,집사의 반격 스타캣폴 SET,244000,고양이와 함께하는 재미와 스타일을 한 번에 즐기는 완벽한 패키지,X,220,C3z252,2024.7.18,"집사의 반격 스타캣폴 SET은 다양한 고양이 놀이를 지원하는 캣타워 세트입니다. 여러 개의 플랫폼과 타워가 포함되어 있어 고양이가 뛰어오르고 놀기에 적합하며, 내구성이 뛰어난 소재로 제작되었습니다. 고양이의 놀이 본능을 자극하고 활동량을 증가시키는 데 효과적인 제품입니다. 집안에서 고양이의 건강과 행복을 지원합니다.",
253,24,1,집사의 반격 스타캣휠 내부카펫포함,422000,내부 카펫 포함한 고양이 캣휠,X,106,C3z253,2024.7.19,"집사의 반격 스타캣휠 내부 카펫 포함 (1060) 그레이/브라운/아이보리는 고양이를 위한 프리미엄 캣휠입니다. 내부 카펫이 포함되어 있어 고양이가 더욱 편안하게 사용할 수 있으며, 다양한 색상으로 인테리어에 맞춰 선택할 수 있습니다. 고양이의 운동과 놀이를 지원하며, 높은 내구성으로 오랜 사용이 가능합니다.",
254,8,1,찜쿡 닭가슴살 야채츄러스 400g,9900,닭가슴살과 야채로 만든 찜쿡 츄러스 간식 400g,g,400,D2z254,2024.7.20,"찜쿡 닭가슴살 야채츄러스 400g은 반려견을 위한 맛있고 건강한 간식입니다. 신선한 닭가슴살과 영양가 있는 야채를 사용하여 제조되었으며, 고단백과 비타민이 풍부합니다. 씹기 좋은 질감으로 반려견의 치아 건강을 지원하며, 400g의 대용량으로 오랜 시간 간편하게 제공할 수 있습니다.",
255,8,1,찜쿡 닭가슴살 치즈츄러스 400g,9900,신선한 닭가슴살과 치즈가 들어간 강아지 간식,g,400,D2z255,2024.7.21,"찜쿡 닭가슴살 치즈츄러스는 400g의 대용량으로 제공되는 반려견 간식입니다. 부드러운 닭가슴살과 고소한 치즈가 조화롭게 혼합되어 있으며, 씹는 재미와 영양을 동시에 제공합니다. 건강하고 맛있는 간식으로, 반려견의 훈련 보상이나 간식 시간에 적합한 제품입니다.",
256,20,1,챠오 츄르 가다랑어 4개입,3000,맛있고 영양가 있는 가다랑어로 만든 고양이용 츄르,개,4,C2z256,2024.7.22,"챠오 츄르 가다랑어는 일본에서 참치통조림 생산부터 시작하여 150년간 3대째 이어온 통조림 전문기업 이나바의 제품으로, 파우치 형태로 급여하기에 좋으며 개별포장으로 외출시에 휴대하기에도 편리하고, 100% 저지방 생선육만을 사용하여 고양이 입맛을 사로잡을 간식입니다. 이나바펫푸드 제품 중, 중국산으로 기재되어있는 제품은 100% 일본 이나바 회사가 투자해서 중국 청도에 설립한 펫푸드전문회사로서 HACCP, ISO9001, ISO14001의 국제규격 인증서를 취득하여 철저하게 제품의 안전과 품질을 일본의 장인들이 직접 관리하고 있습니다. 또한, 태국산 이나바캔 제품류도 마찬가지로 상기 국제규격의 엄중한 관리속에서 안전과 품질을 최우선으로 생각하며 생산되고 있습니다. 한번 개봉한 제품은 전부 급여해주시고, 만일 급여 후 남은 제품은 별도의 밀봉용기에 담은 후 냉장보관 해주시기 바랍니다.",
257,20,1,챠오 츄르 가다랑어포 4개입,3000,영양가 높고 맛있는 가다랑어포로 만든 고양이 간식,개,4,C2z257,2024.7.23,"챠오 츄르 가다랑어포 4개입은 반려묘를 위한 맛있는 간식입니다. 신선한 가다랑어를 사용하여 만든 츄르 타입으로, 반려묘가 쉽게 먹을 수 있습니다. 고단백 저지방 간식으로 체중 관리에 도움을 주며, 각 개별 포장으로 신선함을 유지합니다. 훈련 시 보상 간식으로 사용하기 좋고, 반려묘의 기분 전환에도 이상적입니다. 간편하게 짜먹일 수 있는 형태로 외출 시에도 편리하게 급여할 수 있습니다.",
258,20,1,챠오 츄르 조갯살 4개입,3000,맛있고 영양가 있는 조갯살로 만든 고양이용 츄르,개,4,C2z258,2024.7.24,챠오 츄르 조갯살은 고양이들이 좋아하는 크리미한 질감의 액체형 간식입니다. 4개입으로 제공되어 여러 번 나누어 줄 수 있습니다. 신선한 조갯살을 사용하여 높은 기호성과 함께 필수 영양소를 제공합니다. 손쉽게 짜서 줄 수 있어 간식 시간에 즐거움을 더해줍니다.,
259,20,1,챠오 츄르 하이볼 참치 4개입,3000,고양이를 위한 참치 맛 츄르 4개,개,4,C2z259,2024.7.25,"고양이를 위한 최고의 간식, 챠오 츄르 하이볼 참치 4개입을 소개합니다! 부드럽고 촉촉한 질감의 참치 맛 츄르는 고양이의 입맛을 사로잡아 더 많은 애정을 나눌 수 있게 도와줍니다. 고단백 저지방의 건강한 간식으로, 비타민 E와 녹차 추출물 등이 함유되어 있어 피부와 모질 건강에도 좋습니다. 개별 포장으로 신선함을 유지하며, 손쉽게 급여할 수 있는 스틱 타입으로 되어 있어 간편하게 사용할 수 있습니다. 챠오 츄르 하이볼 참치로 고양이에게 행복한 순간을 선물하세요!",
260,24,1,츄러스 스크래쳐,14500,고양이를 위한 스크래쳐,X,1,C3z260,2024.7.26,"츄러스 스크래쳐로 고양이의 스크래칭 본능을 충족시켜 주세요! 튼튼한 소재로 제작되어 오랫동안 사용할 수 있으며, 고양이가 스크래칭을 통해 스트레스를 해소하고 건강한 발톱을 유지할 수 있습니다. 디자인이 세련되어 집안 인테리어와 잘 어울리며, 고양이의 놀이와 운동에 유용한 아이템입니다.",
261,20,1,츄르비 닭가슴살&구운가다랑어 4개입,3500,닭가슴살과 구운 가다랑어로 만든 츄르비 간식 4개,개,4,C2z261,2024.7.27,"츄르비 닭가슴살&구운가다랑어 4개입으로 반려동물에게 맛과 영양을 동시에! 신선한 닭가슴살과 구운 가다랑어가 조화롭게 어우러져 부드럽고 풍부한 맛을 제공합니다. 고단백 간식으로 반려동물의 에너지를 채우고, 자연 재료로 만들어져 안전하고 건강하게 급여할 수 있습니다.",
262,20,1,츄르비 닭가슴살&구운닭가슴살 4개입,3500,다양한 맛의 닭가슴살 4개 세트,개,4,C2z262,2024.7.28,"츄르비 닭가슴살&구운닭가슴살 4개입으로 반려동물에게 맛있는 간식을 제공하세요! 신선한 닭가슴살과 구운 닭가슴살이 조화를 이루어 고단백 간식이 됩니다. 부드럽고 맛있는 식감으로 반려동물의 입맛을 사로잡으며, 자연 재료로 만들어져 안전하고 건강하게 급여할 수 있습니다.",
263,18,1,츄르비 참치&구운가다랑어 4개입,3500,참치와 구운 가다랑어로 만든 고양이용 츄르,개,4,C2a263,2024.7.29,"츄르비 참치&구운가다랑어는 고양이가 좋아하는 액체형 간식으로, 참치와 구운 가다랑어를 사용하여 풍부한 맛을 제공합니다. 4개입으로 여러 번 나누어 급여할 수 있으며, 손쉽게 짜서 줄 수 있어 간식 시간마다 즐거움을 선사합니다.",
264,16,1,츄르비 참치&구운닭가슴살 4개입,3500,참치와 구운 닭가슴살이 들어간 고양이용 츄르비 제품,개,4,C1z264,2024.7.30,"츄르비 참치&구운닭가슴살은 고양이를 위한 프리미엄 간식입니다. 4개입의 패키지로 제공되며, 참치와 구운 닭가슴살의 풍부한 맛이 특징입니다. 부드러운 식감과 고양이의 기호성을 고려하여 제조되었으며, 영양가가 높고 맛있는 보상 간식입니다.",
265,8,1,츄리또 터키레그,6000,닭고기로 만든 맛있는 영양간식 껌,X,1,D2z265,2024.7.31,"츄리또-터키레그는 반려견을 위한 자연 간식으로, 터키 고기 다리 부분을 사용하여 만들었습니다. 고단백, 저지방 성분으로 건강하게 간식을 즐길 수 있으며, 씹는 재미와 함께 치아 건강을 지원합니다. 천연 재료로 제조되어 안전하며, 반려견의 스트레스 해소와 기분 전환에 도움이 됩니다.",
266,36,1,치약 칫솔 셋트,6500,"치약과 칫솔 세트, 반려동물 구강 관리",X,1,Z3z266,2024.8.1,"치약과 칫솔이 함께 포함된 셋트로, 반려동물의 구강 관리를 간편하게 할 수 있는 제품입니다. 치약은 플라크와 타르타르 제거에 효과적이며, 칫솔은 치아를 세심하게 닦을 수 있도록 도와줍니다. 정기적인 구강 관리에 필요한 모든 것이 포함되어 있는 실용적인 제품입니다.",
267,8,1,치카치카 우유 치실껌 M 45g,5700,중형견을 위한 우유 맛 치실껌 M 45g,g,45,D2z267,2024.8.2,"치카치카 우유 치실껌 M 45g은 반려동물의 치아 건강을 고려한 간식입니다. 우유 맛으로 반려동물이 좋아하며, 치아 사이의 이물질 제거와 플라그 감소에 도움을 줍니다. 부드러운 질감이 치아와 잇몸에 자극을 주어 청결하게 유지하며, 45g의 실용적인 패키지로 간편하게 사용할 수 있습니다.",
268,8,1,치카치카 우유 치실껌 S 48g,5700,치카치카 우유 맛 치실껌 S 48g,g,48,D2z268,2024.8.3,"치카치카 우유 치실껌 S는 48g의 패키지로 제공되는 반려견 치아 관리 간식입니다. 우유 맛이 가미되어 있으며, 치아 사이의 플라크와 타르타르를 효과적으로 제거하는 데 도움을 줍니다. 씹는 재미와 함께 치아 건강을 유지할 수 있는 제품입니다.",
269,8,1,치카치카 우유 치실껌 SS 48g,5700,소형견을 위한 우유 맛 치실껌 SS 48g,g,48,D2z269,2024.8.4,"치카치카 우유 치실껌은 반려견의 치아 건강을 위한 맛있는 치실껌입니다. SS 사이즈로 소형견에게 적합하며, 우유 맛이 반려견의 기호성을 높입니다. 치아에 쌓인 치석과 플라크를 제거하여 구강 위생을 유지하고, 씹는 재미로 스트레스 해소에도 도움을 줍니다.",
270,8,1,치카치카 치실껌SS 20P 120g,11900,"소형견을 위한 치실껌 20개 포함, 총 120g",g,120,D2z270,2024.8.5,"치카치카 치실껌 SS 20P(120g)는 반려동물의 치아 건강을 위한 필수 간식입니다. 씹는 동안 치아 사이의 플라크와 이물질을 제거해주며, 신선한 입냄새를 유지하는 데 도움을 줍니다. 적당한 크기와 고급 재료로 만들어져 소화도 잘 되며, 튼튼한 치아를 유지하는 데 유용합니다.",
271,8,1,치킨 슬라이스 1kg,24500,대용량으로 제공되는 강아지 치킨 슬라이스 간식,g,1000,D2z271,2024.7.10,"치킨 슬라이스 1kg은 반려견을 위한 대용량 간식입니다. 신선한 닭고기를 얇게 슬라이스하여 고단백 저지방 간식으로 만들어졌습니다. 인공 첨가물 없이 자연 그대로의 맛과 영양을 제공하며, 씹기 좋은 크기로 반려견이 쉽게 먹을 수 있습니다. 훈련 간식이나 보상 간식으로 이상적이며, 대용량 포장으로 경제적입니다. 모든 연령대의 반려견이 안전하게 먹을 수 있습니다.",
272,8,1,치킨 칩쿠키 1.2kg,16000,영양가 높고 맛있는 치킨으로 만든 강아지용 칩쿠키,g,1200,D2z272,2024.7.11,"치킨칩 쿠키 1.2kg은 반려견을 위한 맛있는 쿠키 간식입니다. 신선한 닭고기를 사용하여 고단백 저지방으로 만들어졌으며, 바삭한 쿠키 질감이 반려견의 씹는 재미를 더해줍니다. 인공 첨가물 없이 자연 그대로의 맛과 영양을 제공하며, 훈련 간식이나 특별한 보상 간식으로 이상적입니다. 대용량 포장으로 경제적이며, 모든 연령대의 반려견이 안전하게 먹을 수 있습니다.",
